TEM_type,Tchm0,Tccm0,N0,I0,eta0,aTEM,aTE,Ncoup,hTEM,mTEM,prop,fin_type,hhm,deltahm,shaghm,dekvhm,ledhm,lbdNTEG,roNTEG,lbdOTEG,roOTEG,Lpolez,nTEMrowmax,rowmax,wbefdif,Thm0,Thmpr,wcment,Tcm0,Tcmpr,rtchmmax,rtcwmax,d,Ne,alphaGD,gDT,Pus_full
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,Рп-27-2-9,0.0266,0.0006,0.00435,0.00658,0.0085,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,28.460162001876707,610.1605756334839,478.4127256339775,1.0920351158734696,319.6617369207038,371.6893568408635,2091.200145940818,59949.98626985283,0.0327208173089448,3564.077757305063,2.150376172298221,0.2384951145899469,45421.18564435975
