TEM_type,Tchm0,Tccm0,N0,I0,eta0,aTEM,aTE,Ncoup,hTEM,mTEM,prop,fin_type,hhm,deltahm,shaghm,dekvhm,ledhm,lbdNTEG,roNTEG,lbdOTEG,roOTEG,Lpolez,nTEMrowmax,rowmax,wbefdif,Thm0,Thmpr,wcment,Tcm0,Tcmpr,rtchmmax,rtcwmax,d,Ne,alphaGD,gDT,Pus_full
TEHP1-16056-0.5,573.0,303.0,17.8,3.8,0.0625,0.056,0.003,98.0,0.0046,0.06,1.0,"Рп-31-2,5-18",0.0311,0.0006,0.005,0.00772,0.0175,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,29.275961191803475,718.0783154932747,568.0783154932747,0.8426066545746541,326.28999064200883,375.64107396109006,3488.1152604983586,99514.11549140072,0.0475913977466283,3768.4289122107166,1.7020375609146945,0.1644740714622149,45937.896327367744
